code,name,seat_type,pass_code,currency,country ,country ,country , 
atch05days02monthadultstandard,02个月任意05天,成人二等座,atch05days02month,EUR,Austria,Switzerland, , 
atch05days02monthchildstandard,02个月任意05天,儿童二等座,atch05days02month,EUR,Austria,Switzerland, , 
atch06days02monthadultfirst,02个月任意06天,成人一等座,atch06days02month,EUR,Austria,Switzerland, , 
atch06days02monthchildfirst,02个月任意06天,儿童一等座,atch06days02month,EUR,Austria,Switzerland, , 
atch06days02monthadultstandard,02个月任意06天,成人二等座,atch06days02month,EUR,Austria,Switzerland, , 
atch06days02monthchildstandard,02个月任意06天,儿童二等座,atch06days02month,EUR,Austria,Switzerland, , 
atch08days02monthadultfirst,02个月任意08天,成人一等座,atch08days02month,EUR,Austria,Switzerland, , 
atch08days02monthchildfirst,02个月任意08天,儿童一等座,atch08days02month,EUR,Austria,Switzerland, , 
atch08days02monthadultstandard,02个月任意08天,成人二等座,atch08days02month,EUR,Austria,Switzerland, , 
atch08days02monthchildstandard,02个月任意08天,儿童二等座,atch08days02month,EUR,Austria,Switzerland, , 
atch10days02monthadultfirst,02个月任意10天,成人一等座,atch10days02month,EUR,Austria,Switzerland, , 
atch10days02monthchildfirst,02个月任意10天,儿童一等座,atch10days02month,EUR,Austria,Switzerland, , 
atch10days02monthadultstandard,02个月任意10天,成人二等座,atch10days02month,EUR,Austria,Switzerland, , 
atch10days02monthchildstandard,02个月任意10天,儿童二等座,atch10days02month,EUR,Austria,Switzerland, , 
czde04days02monthadultfirst,02个月任意04天,成人一等座,czde04days02month,EUR,CZECH,Germany, , 
czde04days02monthchildfirst,02个月任意04天,儿童一等座,czde04days02month,EUR,CZECH,Germany, , 
czde04days02monthadultstandard,02个月任意04天,成人二等座,czde04days02month,EUR,CZECH,Germany, , 
czde04days02monthchildstandard,02个月任意04天,儿童二等座,czde04days02month,EUR,CZECH,Germany, , 
czde05days02monthadultfirst,02个月任意05天,成人一等座,czde05days02month,EUR,CZECH,Germany, , 
czde05days02monthchildfirst,02个月任意05天,儿童一等座,czde05days02month,EUR,CZECH,Germany, , 
czde05days02monthadultstandard,02个月任意05天,成人二等座,czde05days02month,EUR,CZECH,Germany, , 
czde05days02monthchildstandard,02个月任意05天,儿童二等座,czde05days02month,EUR,CZECH,Germany, , 
czde06days02monthadultfirst,02个月任意06天,成人一等座,czde06days02month,EUR,CZECH,Germany, , 
czde06days02monthchildfirst,02个月任意06天,儿童一等座,czde06days02month,EUR,CZECH,Germany, , 
czde06days02monthadultstandard,02个月任意06天,成人二等座,czde06days02month,EUR,CZECH,Germany, , 
czde06days02monthchildstandard,02个月任意06天,儿童二等座,czde06days02month,EUR,CZECH,Germany, , 
czde08days02monthadultfirst,02个月任意08天,成人一等座,czde08days02month,EUR,CZECH,Germany, , 
czde08days02monthchildfirst,02个月任意08天,儿童一等座,czde08days02month,EUR,CZECH,Germany, , 
czde08days02monthadultstandard,02个月任意08天,成人二等座,czde08days02month,EUR,CZECH,Germany, , 
czde08days02monthchildstandard,02个月任意08天,儿童二等座,czde08days02month,EUR,CZECH,Germany, , 
czde10days02monthadultfirst,02个月任意10天,成人一等座,czde10days02month,EUR,CZECH,Germany, , 
czde10days02monthchildfirst,02个月任意10天,儿童一等座,czde10days02month,EUR,CZECH,Germany, , 
czde10days02monthadultstandard,02个月任意10天,成人二等座,czde10days02month,EUR,CZECH,Germany, , 
czde10days02monthchildstandard,02个月任意10天,儿童二等座,czde10days02month,EUR,CZECH,Germany, , 
athu04days02monthadultfirst,02个月任意04天,成人一等座,athu04days02month,EUR,Austria,Hungary, , 
athu04days02monthchildfirst,02个月任意04天,儿童一等座,athu04days02month,EUR,Austria,Hungary, , 
athu04days02monthadultstandard,02个月任意04天,成人二等座,athu04days02month,EUR,Austria,Hungary, , 
athu04days02monthchildstandard,02个月任意04天,儿童二等座,athu04days02month,EUR,Austria,Hungary, , 
athu05days02monthadultfirst,02个月任意05天,成人一等座,athu05days02month,EUR,Austria,Hungary, , 
athu05days02monthchildfirst,02个月任意05天,儿童一等座,athu05days02month,EUR,Austria,Hungary, , 
athu05days02monthadultstandard,02个月任意05天,成人二等座,athu05days02month,EUR,Austria,Hungary, , 
athu05days02monthchildstandard,02个月任意05天,儿童二等座,athu05days02month,EUR,Austria,Hungary, , 
athu06days02monthadultfirst,02个月任意06天,成人一等座,athu06days02month,EUR,Austria,Hungary, , 
athu06days02monthchildfirst,02个月任意06天,儿童一等座,athu06days02month,EUR,Austria,Hungary, , 
athu06days02monthadultstandard,02个月任意06天,成人二等座,athu06days02month,EUR,Austria,Hungary, , 
athu06days02monthchildstandard,02个月任意06天,儿童二等座,athu06days02month,EUR,Austria,Hungary, , 
athu08days02monthadultfirst,02个月任意08天,成人一等座,athu08days02month,EUR,Austria,Hungary, , 
athu08days02monthchildfirst,02个月任意08天,儿童一等座,athu08days02month,EUR,Austria,Hungary, , 
athu08days02monthadultstandard,02个月任意08天,成人二等座,athu08days02month,EUR,Austria,Hungary, , 
athu08days02monthchildstandard,02个月任意08天,儿童二等座,athu08days02month,EUR,Austria,Hungary, , 
athu10days02monthadultfirst,02个月任意10天,成人一等座,athu10days02month,EUR,Austria,Hungary, , 
athu10days02monthchildfirst,02个月任意10天,儿童一等座,athu10days02month,EUR,Austria,Hungary, , 
athu10days02monthadultstandard,02个月任意10天,成人二等座,athu10days02month,EUR,Austria,Hungary, , 
athu10days02monthchildstandard,02个月任意10天,儿童二等座,athu10days02month,EUR,Austria,Hungary, , 
atcz04days02monthadultfirst,02个月任意04天,成人一等座,atcz04days02month,EUR,Austria,CZECH, , 
atcz04days02monthchildfirst,02个月任意04天,儿童一等座,atcz04days02month,EUR,Austria,CZECH, , 
atcz04days02monthadultstandard,02个月任意04天,成人二等座,atcz04days02month,EUR,Austria,CZECH, , 
atcz04days02monthchildstandard,02个月任意04天,儿童二等座,atcz04days02month,EUR,Austria,CZECH, , 
atcz05days02monthadultfirst,02个月任意05天,成人一等座,atcz05days02month,EUR,Austria,CZECH, , 
atcz05days02monthchildfirst,02个月任意05天,儿童一等座,atcz05days02month,EUR,Austria,CZECH, , 
atcz05days02monthadultstandard,02个月任意05天,成人二等座,atcz05days02month,EUR,Austria,CZECH, , 
atcz05days02monthchildstandard,02个月任意05天,儿童二等座,atcz05days02month,EUR,Austria,CZECH, , 
atcz06days02monthadultfirst,02个月任意06天,成人一等座,atcz06days02month,EUR,Austria,CZECH, , 
atcz06days02monthchildfirst,02个月任意06天,儿童一等座,atcz06days02month,EUR,Austria,CZECH, , 
atcz06days02monthadultstandard,02个月任意06天,成人二等座,atcz06days02month,EUR,Austria,CZECH, , 
atcz06days02monthchildstandard,02个月任意06天,儿童二等座,atcz06days02month,EUR,Austria,CZECH, , 
atcz08days02monthadultfirst,02个月任意08天,成人一等座,atcz08days02month,EUR,Austria,CZECH, , 
atcz08days02monthchildfirst,02个月任意08天,儿童一等座,atcz08days02month,EUR,Austria,CZECH, , 
atcz08days02monthadultstandard,02个月任意08天,成人二等座,atcz08days02month,EUR,Austria,CZECH, , 
atcz08days02monthchildstandard,02个月任意08天,儿童二等座,atcz08days02month,EUR,Austria,CZECH, , 
atcz10days02monthadultfirst,02个月任意10天,成人一等座,atcz10days02month,EUR,Austria,CZECH, , 
atcz10days02monthchildfirst,02个月任意10天,儿童一等座,atcz10days02month,EUR,Austria,CZECH, , 
atcz10days02monthadultstandard,02个月任意10天,成人二等座,atcz10days02month,EUR,Austria,CZECH, , 
atcz10days02monthchildstandard,02个月任意10天,儿童二等座,atcz10days02month,EUR,Austria,CZECH, , 
depl04days02monthadultfirst,02个月任意04天,成人一等座,depl04days02month,EUR,Germany,Poland, , 
depl04days02monthchildfirst,02个月任意04天,儿童一等座,depl04days02month,EUR,Germany,Poland, , 
depl04days02monthadultstandard,02个月任意04天,成人二等座,depl04days02month,EUR,Germany,Poland, , 
depl04days02monthchildstandard,02个月任意04天,儿童二等座,depl04days02month,EUR,Germany,Poland, , 
depl05days02monthadultfirst,02个月任意05天,成人一等座,depl05days02month,EUR,Germany,Poland, , 
depl05days02monthchildfirst,02个月任意05天,儿童一等座,depl05days02month,EUR,Germany,Poland, , 
depl05days02monthadultstandard,02个月任意05天,成人二等座,depl05days02month,EUR,Germany,Poland, , 
depl05days02monthchildstandard,02个月任意05天,儿童二等座,depl05days02month,EUR,Germany,Poland, , 
depl06days02monthadultfirst,02个月任意06天,成人一等座,depl06days02month,EUR,Germany,Poland, , 
depl06days02monthchildfirst,02个月任意06天,儿童一等座,depl06days02month,EUR,Germany,Poland, , 
depl06days02monthadultstandard,02个月任意06天,成人二等座,depl06days02month,EUR,Germany,Poland, , 
depl06days02monthchildstandard,02个月任意06天,儿童二等座,depl06days02month,EUR,Germany,Poland, , 
depl08days02monthadultfirst,02个月任意08天,成人一等座,depl08days02month,EUR,Germany,Poland, , 
depl08days02monthchildfirst,02个月任意08天,儿童一等座,depl08days02month,EUR,Germany,Poland, , 
depl08days02monthadultstandard,02个月任意08天,成人二等座,depl08days02month,EUR,Germany,Poland, , 
depl08days02monthchildstandard,02个月任意08天,儿童二等座,depl08days02month,EUR,Germany,Poland, , 
depl10days02monthadultfirst,02个月任意10天,成人一等座,depl10days02month,EUR,Germany,Poland, , 
depl10days02monthchildfirst,02个月任意10天,儿童一等座,depl10days02month,EUR,Germany,Poland, , 
depl10days02monthadultstandard,02个月任意10天,成人二等座,depl10days02month,EUR,Germany,Poland, , 
depl10days02monthchildstandard,02个月任意10天,儿童二等座,depl10days02month,EUR,Germany,Poland, , 
athrsi04days02monthadultfirst,02个月任意04天,成人一等座,athrsi04days02month,EUR,Austria,Croatia,Slovenia, 
athrsi04days02monthchildfirst,02个月任意04天,儿童一等座,athrsi04days02month,EUR,Austria,Croatia,Slovenia, 
athrsi04days02monthadultstandard,02个月任意04天,成人二等座,athrsi04days02month,EUR,Austria,Croatia,Slovenia, 
athrsi04days02monthchildstandard,02个月任意04天,儿童二等座,athrsi04days02month,EUR,Austria,Croatia,Slovenia, 
athrsi05days02monthadultfirst,02个月任意05天,成人一等座,athrsi05days02month,EUR,Austria,Croatia,Slovenia, 
athrsi05days02monthchildfirst,02个月任意05天,儿童一等座,athrsi05days02month,EUR,Austria,Croatia,Slovenia, 
athrsi05days02monthadultstandard,02个月任意05天,成人二等座,athrsi05days02month,EUR,Austria,Croatia,Slovenia, 
athrsi05days02monthchildstandard,02个月任意05天,儿童二等座,athrsi05days02month,EUR,Austria,Croatia,Slovenia, 
athrsi06days02monthadultfirst,02个月任意06天,成人一等座,athrsi06days02month,EUR,Austria,Croatia,Slovenia, 
athrsi06days02monthchildfirst,02个月任意06天,儿童一等座,athrsi06days02month,EUR,Austria,Croatia,Slovenia, 
athrsi06days02monthadultstandard,02个月任意06天,成人二等座,athrsi06days02month,EUR,Austria,Croatia,Slovenia, 
athrsi06days02monthchildstandard,02个月任意06天,儿童二等座,athrsi06days02month,EUR,Austria,Croatia,Slovenia, 
athrsi08days02monthadultfirst,02个月任意08天,成人一等座,athrsi08days02month,EUR,Austria,Croatia,Slovenia, 
athrsi08days02monthchildfirst,02个月任意08天,儿童一等座,athrsi08days02month,EUR,Austria,Croatia,Slovenia, 
athrsi08days02monthadultstandard,02个月任意08天,成人二等座,athrsi08days02month,EUR,Austria,Croatia,Slovenia, 
athrsi08days02monthchildstandard,02个月任意08天,儿童二等座,athrsi08days02month,EUR,Austria,Croatia,Slovenia, 
athrsi10days02monthadultfirst,02个月任意10天,成人一等座,athrsi10days02month,EUR,Austria,Croatia,Slovenia, 
athrsi10days02monthchildfirst,02个月任意10天,儿童一等座,athrsi10days02month,EUR,Austria,Croatia,Slovenia, 
athrsi10days02monthadultstandard,02个月任意10天,成人二等座,athrsi10days02month,EUR,Austria,Croatia,Slovenia, 
athrsi10days02monthchildstandard,02个月任意10天,儿童二等座,athrsi10days02month,EUR,Austria,Croatia,Slovenia, 
hrsihu04days02monthadultfirst,02个月任意04天,成人一等座,hrsihu04days02month,EUR,Croatia,Slovenia,Hungary, 
hrsihu04days02monthchildfirst,02个月任意04天,儿童一等座,hrsihu04days02month,EUR,Croatia,Slovenia,Hungary, 
hrsihu04days02monthadultstandard,02个月任意04天,成人二等座,hrsihu04days02month,EUR,Croatia,Slovenia,Hungary, 
hrsihu04days02monthchildstandard,02个月任意04天,儿童二等座,hrsihu04days02month,EUR,Croatia,Slovenia,Hungary, 
hrsihu05days02monthadultfirst,02个月任意05天,成人一等座,hrsihu05days02month,EUR,Croatia,Slovenia,Hungary, 
hrsihu05days02monthchildfirst,02个月任意05天,儿童一等座,hrsihu05days02month,EUR,Croatia,Slovenia,Hungary, 
hrsihu05days02monthadultstandard,02个月任意05天,成人二等座,hrsihu05days02month,EUR,Croatia,Slovenia,Hungary, 
hrsihu05days02monthchildstandard,02个月任意05天,儿童二等座,hrsihu05days02month,EUR,Croatia,Slovenia,Hungary, 
hrsihu06days02monthadultfirst,02个月任意06天,成人一等座,hrsihu06days02month,EUR,Croatia,Slovenia,Hungary, 
hrsihu06days02monthchildfirst,02个月任意06天,儿童一等座,hrsihu06days02month,EUR,Croatia,Slovenia,Hungary, 
hrsihu06days02monthadultstandard,02个月任意06天,成人二等座,hrsihu06days02month,EUR,Croatia,Slovenia,Hungary, 
hrsihu06days02monthchildstandard,02个月任意06天,儿童二等座,hrsihu06days02month,EUR,Croatia,Slovenia,Hungary, 
hrsihu08days02monthadultfirst,02个月任意08天,成人一等座,hrsihu08days02month,EUR,Croatia,Slovenia,Hungary, 
hrsihu08days02monthchildfirst,02个月任意08天,儿童一等座,hrsihu08days02month,EUR,Croatia,Slovenia,Hungary, 
hrsihu08days02monthadultstandard,02个月任意08天,成人二等座,hrsihu08days02month,EUR,Croatia,Slovenia,Hungary, 
hrsihu08days02monthchildstandard,02个月任意08天,儿童二等座,hrsihu08days02month,EUR,Croatia,Slovenia,Hungary, 
hrsihu10days02monthadultfirst,02个月任意10天,成人一等座,hrsihu10days02month,EUR,Croatia,Slovenia,Hungary, 
hrsihu10days02monthchildfirst,02个月任意10天,儿童一等座,hrsihu10days02month,EUR,Croatia,Slovenia,Hungary, 
hrsihu10days02monthadultstandard,02个月任意10天,成人二等座,hrsihu10days02month,EUR,Croatia,Slovenia,Hungary, 
hrsihu10days02monthchildstandard,02个月任意10天,儿童二等座,hrsihu10days02month,EUR,Croatia,Slovenia,Hungary, 
